pF,logK_cmd,Sample_ID,Depth_text,Plot_ID,Depth_ID,Winter_Cover,Tillage_Type,Depth_Top,Depth_Bottom,Replicate,Distance_From_East_Edge_Approx_m,Sampled_Date
5.336673,-8.77,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.356713,-8.82,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.376753,-8.87,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.396793,-8.92,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.416834,-8.97,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.436874,-9.03,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.456914,-9.08,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.476954,-9.13,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.496994,-9.18,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.517034,-9.23,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.537074,-9.28,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.557114,-9.34,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.577154,-9.39,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.597194,-9.44,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.617235,-9.49,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.637275,-9.54,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.657315,-9.6,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.677355,-9.65,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.697395,-9.7,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.717435,-9.75,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.737475,-9.8,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.757515,-9.86,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.777555,-9.91,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.797595,-9.96,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.817635,-10.01,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.837676,-10.06,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.857716,-10.11,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.877756,-10.17,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.897796,-10.22,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.917836,-10.27,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.937876,-10.32,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.957916,-10.37,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.977956,-10.43,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
5.997996,-10.48,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.018036,-10.53,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.038076,-10.58,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.058116,-10.63,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.078156,-10.69,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.098197,-10.74,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.118237,-10.79,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.138277,-10.84,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.158317,-10.89,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.178357,-10.94,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.198397,-11,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.218437,-11.05,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.238477,-11.1,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.258517,-11.15,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.278557,-11.2,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.298597,-11.26,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.318637,-11.31,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.338677,-11.36,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.358717,-11.41,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.378757,-11.46,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.398798,-11.51,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.418838,-11.57,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.438878,-11.62,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.458918,-11.67,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.478958,-11.72,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.498998,-11.77,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.519038,-11.83,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.539078,-11.88,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.559118,-11.93,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.579158,-11.98,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.599198,-12.03,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.619238,-12.09,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.639278,-12.14,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.659318,-12.19,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.679358,-12.24,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.699399,-12.29,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.719439,-12.34,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.739479,-12.4,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.759519,-12.45,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.779559,-12.5,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.799599,-12.55,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.819639,-12.6,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.839679,-12.66,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.859719,-12.71,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.879759,-12.76,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.8998,-12.81,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.91984,-12.86,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.93988,-12.91,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.95992,-12.97,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
6.97996,-13.02,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
7,-13.07,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
-3,2.18,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.97996,2.18,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.95992,2.17,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.93988,2.17,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.91984,2.17,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.8998,2.17,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.87976,2.17,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.85972,2.16,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.839679,2.16,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.819639,2.16,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.799599,2.16,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.779559,2.16,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.759519,2.15,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.739479,2.15,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.719439,2.15,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.699399,2.15,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.679359,2.15,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.659319,2.14,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.639279,2.14,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.619238,2.14,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.599198,2.14,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.579158,2.13,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.559118,2.13,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.539078,2.13,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.519038,2.13,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.498998,2.13,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.478958,2.12,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.458918,2.12,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.438878,2.12,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.418838,2.12,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.398798,2.11,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.378757,2.11,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.358717,2.11,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.338677,2.11,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.318637,2.1,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.298597,2.1,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.278557,2.1,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.258517,2.1,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.238477,2.09,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.218437,2.09,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.198397,2.09,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.178357,2.08,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.158317,2.08,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.138277,2.08,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.118237,2.08,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.098197,2.07,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.078156,2.07,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.058116,2.07,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.038076,2.06,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-2.018036,2.06,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.997996,2.06,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.977956,2.06,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.957916,2.05,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.937876,2.05,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.917836,2.05,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.897796,2.04,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.877756,2.04,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.857715,2.04,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.837675,2.03,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.817635,2.03,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.797595,2.03,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.777555,2.02,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.757515,2.02,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.737475,2.02,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.717435,2.01,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.697395,2.01,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.677355,2.01,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.657315,2,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.637275,2,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.617234,2,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.597194,1.99,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.577154,1.99,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.557114,1.99,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.537074,1.98,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.517034,1.98,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.496994,1.97,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.476954,1.97,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.456914,1.97,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.436874,1.96,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.416834,1.96,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.396794,1.95,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.376753,1.95,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.356713,1.95,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.336673,1.94,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.316633,1.94,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.296593,1.93,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.276553,1.93,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.256513,1.93,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.236473,1.92,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.216433,1.92,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.196393,1.91,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.176353,1.91,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.156313,1.9,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.136273,1.9,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.116233,1.89,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.096192,1.89,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.076152,1.88,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.056112,1.88,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.036072,1.87,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-1.016032,1.87,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.995992,1.86,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.9759519,1.86,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.9559118,1.85,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.9358717,1.85,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.9158317,1.84,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.8957916,1.84,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.8757515,1.83,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.8557114,1.83,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.8356714,1.82,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.8156313,1.82,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.7955912,1.81,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.7755511,1.81,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.755511,1.8,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.735471,1.79,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.7154309,1.79,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.6953908,1.78,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.6753507,1.78,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.6553106,1.77,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.6352705,1.76,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.6152304,1.76,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.5951904,1.75,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.5751503,1.74,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.5551102,1.74,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.5350701,1.73,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.5150301,1.72,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.49499,1.72,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.4749499,1.71,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.4549098,1.7,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.4348697,1.7,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.4148297,1.69,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.3947896,1.68,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.3747495,1.67,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.3547094,1.67,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.3346694,1.66,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.3146293,1.65,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.2945892,1.64,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.2745491,1.63,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.254509,1.63,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.2344689,1.62,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.2144289,1.61,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.1943888,1.6,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.1743487,1.59,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.1543086,1.58,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.1342685,1.58,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.1142285,1.57,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.09418838,1.56,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.0741483,1.55,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.05410822,1.54,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.03406814,1.53,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
-0.01402806,1.52,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.006012024,1.51,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.0260521,1.5,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.04609219,1.49,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.06613226,1.48,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.08617234,1.47,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.1062124,1.46,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.1262525,1.45,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.1462926,1.43,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.1663327,1.42,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.1863727,1.41,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.2064128,1.4,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.2264529,1.39,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.246493,1.38,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.2665331,1.36,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.2865731,1.35,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.3066132,1.34,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.3266533,1.32,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.3466934,1.31,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.3667335,1.3,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.3867736,1.28,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.4068136,1.27,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.4268537,1.26,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.4468938,1.24,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.4669339,1.23,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.4869739,1.21,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.507014,1.2,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.5270541,1.18,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.5470942,1.17,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.5671343,1.15,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.5871744,1.13,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.6072145,1.12,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.6272545,1.1,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.6472946,1.08,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.6673347,1.06,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.6873748,1.05,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.7074148,1.03,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.7274549,1.01,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.747495,0.99,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.7675351,0.97,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.7875751,0.95,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.8076152,0.93,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.8276553,0.91,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.8476954,0.89,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.8677354,0.87,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.8877755,0.85,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.9078156,0.83,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.9278557,0.81,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.9478958,0.78,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.9679359,0.76,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
0.987976,0.74,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
1.008016,0.72,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
1.028056,0.69,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
1.048096,0.67,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
1.068136,0.64,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
1.088176,0.62,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
1.108216,0.59,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
1.128257,0.57,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
1.148297,0.54,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
1.168337,0.52,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
1.188377,0.49,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
1.208417,0.46,16B,20 - 25 cm,16,B,NO,CT,20,25,4,40,11/17/2017
